delay_days,is_anomaly,is_delayed,month_cos,month_sin,order_quantity,quantity,quantity_per_lead_time,requested_lead_time_days,supplier_avg_lead_time_days,supplier_cancellation_rate,supplier_defect_rate,supplier_on_time_rate,supplier_order_volume_last_year
3.95,0,1,0.8660254037844384,-0.5000000000000004,716.9,716.9,79.65555555555555,9.0,6.9,0.0074,0.0218,0.999,84.0
46.7,1,1,-0.8660254037844386,-0.5000000000000001,2470.8,2470.8,494.16,5.0,12.5,0.0,0.0258,0.991,82.0
0.0,0,0,-0.8660254037844387,0.49999999999999994,970.6,970.6,57.09411764705882,17.0,12.6,0.0158,0.027,0.9639,145.0
0.0,0,0,1.0,-2.4492935982947064e-16,865.6,865.6,41.21904761904762,21.0,15.0,0.0294,0.0658,0.9805,79.0
9.11,0,1,6.123233995736766e-17,1.0,671.2,671.2,134.24,5.0,9.7,0.0069,0.0095,0.8911,71.0
7.14,0,1,0.8660254037844387,0.49999999999999994,731.0,731.0,56.23076923076923,13.0,18.2,0.0116,0.0475,0.7742,163.0
14.86,0,1,0.5000000000000001,0.8660254037844386,441.6,441.6,16.355555555555558,27.0,23.8,0.067,0.0983,0.6983,70.0
2.28,0,1,-1.0,1.2246467991473532e-16,738.9,738.9,56.83846153846154,13.0,24.0,0.0506,0.0158,0.8427,118.0
5.09,0,1,6.123233995736766e-17,1.0,712.8499999999999,712.8499999999999,59.40416666666666,12.0,10.0,0.0311,0.0133,0.9097,130.0
3.08,0,1,1.0,-2.4492935982947064e-16,587.4,587.4,25.539130434782606,23.0,25.0,0.0426,0.0507,0.8085,67.0
17.47,0,1,-1.8369701987210297e-16,-1.0,389.7,389.7,14.433333333333334,27.0,34.7,0.0841,0.0624,0.6733,95.0
9.19,0,1,-0.8660254037844387,0.49999999999999994,1055.0,1055.0,55.526315789473685,19.0,20.2,0.0546,0.0433,0.7641,79.0
0.0,0,0,-0.8660254037844387,0.49999999999999994,1020.2,1020.2,53.694736842105264,19.0,15.1,0.0379,0.0437,0.8707,71.0
1.55,0,1,-0.8660254037844387,0.49999999999999994,533.0,533.0,26.65,20.0,17.8,0.0478,0.0494,0.7971,100.0
3.28,0,1,-0.8660254037844387,0.49999999999999994,544.6,544.6,25.933333333333334,21.0,13.3,0.0417,0.0467,0.8904,90.0
6.38,0,1,-1.0,1.2246467991473532e-16,476.0,476.0,25.05263157894737,19.0,19.7,0.0506,0.0421,0.8045,99.0
6.61,0,1,0.5000000000000001,0.8660254037844386,1027.3,1027.3,34.24333333333333,30.0,28.9,0.0707,0.1061,0.8198,108.0
11.9,0,1,0.8660254037844384,-0.5000000000000004,822.6,822.6,35.76521739130435,23.0,22.4,0.0587,0.0647,0.7795,143.0
6.06,0,1,0.5000000000000001,0.8660254037844386,810.3,810.3,67.52499999999999,12.0,13.9,0.0284,0.0034,0.9676,126.0
0.26,0,0,6.123233995736766e-17,1.0,397.6,397.6,14.200000000000001,28.0,28.9,0.0707,0.1061,0.8198,108.0
2.28,0,1,0.5000000000000001,0.8660254037844386,322.0,322.0,107.33333333333333,3.0,9.2,0.0558,0.0336,0.8592,115.0
7.27,0,1,-0.8660254037844387,0.49999999999999994,786.2,786.2,49.1375,16.0,13.9,0.0284,0.0034,0.968,126.0
9.43,0,1,0.5000000000000001,-0.8660254037844386,901.3,901.3,27.312121212121212,33.0,27.8,0.042,0.0842,0.7162,87.0
2.7,0,1,-1.0,1.2246467991473532e-16,663.2,663.2,66.32000000000001,10.0,18.1,0.0464,0.0083,0.8423,134.0
14.06,0,1,-0.5000000000000004,-0.8660254037844384,685.9,685.9,28.579166666666666,24.0,23.2,0.0635,0.084,0.7518,62.0
4.65,0,1,0.5000000000000001,0.8660254037844386,376.0,376.0,18.8,20.0,14.1,0.006,0.0509,0.9178,82.0
4.63,0,1,1.0,-2.4492935982947064e-16,968.0,968.0,48.4,20.0,19.1,0.0255,0.0239,0.8793,85.0
2.69,0,1,0.8660254037844384,-0.5000000000000004,505.8,505.8,29.75294117647059,17.0,9.9,0.0075,0.012,0.9223,194.0
3.47,0,1,6.123233995736766e-17,1.0,567.2,567.2,27.009523809523813,21.0,14.1,0.0332,0.0465,0.9265,148.0
5.83,0,1,0.5000000000000001,-0.8660254037844386,483.9,483.9,30.24375,16.0,19.4,0.0602,0.0576,0.8569,109.0
9.8,0,1,6.123233995736766e-17,1.0,624.0,624.0,28.363636363636363,22.0,17.0,0.0634,0.042,0.8473,22.0
6.89,0,1,1.0,-2.4492935982947064e-16,342.8,342.8,17.14,20.0,20.9,0.0266,0.0243,0.863,122.0
36.49,1,1,1.0,-2.4492935982947064e-16,106.4,106.4,6.65,16.0,20.4,0.0851,0.0685,0.8544,5.0
36.78,1,1,-0.5000000000000004,-0.8660254037844384,101.9,101.9,20.380000000000003,5.0,5.1,0.054,0.0473,0.9378,116.0
2.41,0,1,0.5000000000000001,0.8660254037844386,594.5,594.5,25.847826086956523,23.0,21.9,0.044,0.0411,0.903,70.0
1.58,0,1,0.8660254037844387,0.49999999999999994,997.2,997.2,99.72,10.0,15.1,0.0,0.0284,0.9183,99.0
3.81,0,1,-0.8660254037844387,0.49999999999999994,835.3,835.3,59.66428571428571,14.0,16.2,0.039,0.038,0.83,144.0
11.03,0,1,0.8660254037844384,-0.5000000000000004,87.0,87.0,4.35,20.0,13.5,0.0553,0.0643,0.8748,116.0
9.88,0,1,0.5000000000000001,0.8660254037844386,842.0,842.0,105.25,8.0,14.1,0.0166,0.0245,0.9279,99.0
6.27,0,1,0.5000000000000001,-0.8660254037844386,772.2,772.2,30.888,25.0,19.2,0.0374,0.0348,0.838,90.0
4.08,0,1,0.5000000000000001,0.8660254037844386,759.0,759.0,54.214285714285715,14.0,12.2,0.046,0.0188,0.8455,128.0
8.42,0,1,6.123233995736766e-17,1.0,643.3,643.3,40.20625,16.0,11.7,0.0246,0.0417,0.9695,38.0
0.0,0,0,6.123233995736766e-17,1.0,116.1,116.1,12.899999999999999,9.0,14.5,0.0268,0.0388,0.9043,39.0
8.17,0,1,0.8660254037844384,-0.5000000000000004,868.0,868.0,45.68421052631579,19.0,18.7,0.0498,0.0561,0.7491,103.0
36.94,1,1,-0.8660254037844387,0.49999999999999994,2962.7,2962.7,113.94999999999999,26.0,27.8,0.0717,0.0673,0.737,5.0
6.13,0,1,1.0,-2.4492935982947064e-16,457.2,457.2,76.2,6.0,14.1,0.0332,0.0465,0.9265,148.0
1.31,0,0,-0.8660254037844387,0.49999999999999994,397.2,397.2,23.36470588235294,17.0,19.7,0.0089,0.0481,0.9332,84.0
0.0,0,0,-1.0,1.2246467991473532e-16,390.8,390.8,24.425,16.0,9.6,0.014,0.028,0.863,52.0
3.15,0,1,-0.4999999999999998,0.8660254037844387,1105.2,1105.2,122.80000000000001,9.0,9.9,0.0,0.0039,0.9141,24.0
6.13,0,1,-0.5000000000000004,-0.8660254037844384,824.8,824.8,41.239999999999995,20.0,15.6,0.021,0.0348,0.8628,128.0
1.78,0,1,-0.8660254037844386,-0.5000000000000001,20.0,20.0,1.4285714285714286,14.0,21.8,0.0581,0.0478,0.8866,118.0
9.93,0,1,-1.8369701987210297e-16,-1.0,712.8499999999999,712.8499999999999,44.553124999999994,16.0,18.1,0.0579,0.0097,0.861,54.0
9.44,0,1,0.8660254037844384,-0.5000000000000004,1226.0,1226.0,58.38095238095238,21.0,15.6,0.0167,0.034,0.8358,109.0
2.73,0,1,-0.4999999999999998,0.8660254037844387,889.5,889.5,59.3,15.0,18.3,0.0045,0.0228,0.9194,66.0
6.2,0,1,0.8660254037844384,-0.5000000000000004,1079.2,1079.2,89.93333333333334,12.0,15.3,0.0315,0.0309,0.968,113.0
9.24,0,1,-0.4999999999999998,0.8660254037844387,611.0,611.0,32.1578947368421,19.0,21.3,0.0469,0.0382,0.754,163.0
9.63,0,1,1.0,-2.4492935982947064e-16,1044.0,1044.0,61.411764705882355,17.0,23.3,0.0324,0.0085,0.8675,85.0
11.28,0,1,1.0,-2.4492935982947064e-16,1024.3,1024.3,341.43333333333334,3.0,15.1,0.0241,0.0037,0.9068,102.0
0.0,0,0,6.123233995736766e-17,1.0,715.3,715.3,44.70625,16.0,16.2,0.0292,0.0387,0.9435,65.0
14.65,0,1,-0.8660254037844387,0.49999999999999994,1249.0,1249.0,96.07692307692308,13.0,15.1,0.0162,0.0107,0.9125,80.0
8.77,0,1,-0.8660254037844387,0.49999999999999994,527.3,527.3,23.968181818181815,22.0,22.1,0.048,0.065,0.8535,82.0
39.74,1,1,0.8660254037844387,0.49999999999999994,3166.0,3166.0,527.6666666666666,6.0,12.6,0.0322,0.0429,0.8631,87.0
5.03,0,1,-0.8660254037844387,0.49999999999999994,1041.2,1041.2,52.06,20.0,14.5,0.0265,0.0405,0.9701,107.0
2.62,0,1,6.123233995736766e-17,1.0,1117.0,1117.0,50.77272727272727,22.0,19.7,0.0236,0.0029,0.924,111.0
6.92,0,1,6.123233995736766e-17,1.0,1003.0,1003.0,111.44444444444444,9.0,6.3,0.0127,0.0,0.9504,98.0
3.24,0,1,0.5000000000000001,0.8660254037844386,669.9,669.9,23.925,28.0,31.1,0.0666,0.0553,0.8275,144.0
4.31,0,1,-0.8660254037844387,0.49999999999999994,518.4,518.4,57.599999999999994,9.0,14.5,0.0265,0.033,0.8866,149.0
1.73,0,1,-1.0,1.2246467991473532e-16,406.0,406.0,135.33333333333334,3.0,14.3,0.0088,0.0248,0.9193,129.0
10.82,0,1,0.8660254037844384,-0.5000000000000004,362.9,362.9,18.145,20.0,24.8,0.0289,0.0618,0.775,31.0
10.06,0,1,1.0,-2.4492935982947064e-16,353.9,353.9,14.745833333333332,24.0,23.8,0.067,0.0983,0.6983,70.0
4.85,0,1,-0.5000000000000004,-0.8660254037844384,720.0,720.0,22.5,32.0,27.9,0.0659,0.0757,0.7942,82.0
0.0,0,0,0.5000000000000001,0.8660254037844386,858.0,858.0,45.1578947368421,19.0,13.5,0.0175,0.0,0.9339,115.0
0.99,0,0,-0.8660254037844386,-0.5000000000000001,869.5,869.5,79.04545454545455,11.0,7.9,0.0,0.0157,0.861,46.0
7.89,0,1,-0.8660254037844387,0.49999999999999994,697.1,697.1,116.18333333333334,6.0,12.6,0.0206,0.0391,0.882,179.0
7.22,0,1,-0.8660254037844387,0.49999999999999994,678.9,678.9,32.32857142857143,21.0,21.2,0.0382,0.037,0.8669,99.0
34.6,1,1,1.0,-2.4492935982947064e-16,2544.5,2544.5,90.875,28.0,24.8,0.0774,0.0785,0.7928,188.0
10.8,0,1,1.0,-2.4492935982947064e-16,793.8,793.8,264.59999999999997,3.0,14.1,0.005,0.0584,0.8945,174.0
10.28,0,1,-0.8660254037844386,-0.5000000000000001,744.8,744.8,19.599999999999998,38.0,34.7,0.0841,0.0624,0.6733,95.0
11.86,0,1,1.0,-2.4492935982947064e-16,574.0,574.0,38.266666666666666,15.0,14.6,0.0298,0.0209,0.8467,209.0
5.56,0,1,0.5000000000000001,-0.8660254037844386,881.0,881.0,41.95238095238095,21.0,14.6,0.0372,0.0251,0.9446,101.0
11.53,0,1,0.5000000000000001,0.8660254037844386,728.2,728.2,40.455555555555556,18.0,23.1,0.0499,0.0739,0.7691,30.0
0.0,0,0,-0.8660254037844387,0.49999999999999994,569.2,569.2,35.575,16.0,13.2,0.0009,0.0402,0.8599,93.0
13.64,0,1,0.8660254037844384,-0.5000000000000004,564.3,564.3,35.26875,16.0,20.5,0.0617,0.082,0.7811,122.0
9.29,0,1,-1.8369701987210297e-16,-1.0,818.8,818.8,68.23333333333333,12.0,8.9,0.0126,0.0169,0.92,149.0
7.82,0,1,0.5000000000000001,0.8660254037844386,772.9,772.9,257.6333333333333,3.0,9.6,0.0241,0.02,0.9484,54.0
0.0,0,0,0.5000000000000001,-0.8660254037844386,1132.7,1132.7,45.308,25.0,18.7,0.0389,0.0143,0.8917,93.0
3.0,0,1,1.0,-2.4492935982947064e-16,371.2,371.2,19.53684210526316,19.0,13.6,0.015,0.0307,0.9301,71.0
11.3,0,1,0.5000000000000001,0.8660254037844386,637.4,637.4,91.05714285714285,7.0,12.3,0.032,0.0246,0.852,156.0
10.78,0,1,-0.4999999999999998,0.8660254037844387,919.4,919.4,29.65806451612903,31.0,29.8,0.0408,0.0671,0.7113,104.0
6.58,0,1,-0.4999999999999998,0.8660254037844387,652.7,652.7,31.080952380952382,21.0,26.3,0.0398,0.0391,0.7892,24.0
6.13,0,1,0.8660254037844384,-0.5000000000000004,647.6,647.6,38.09411764705882,17.0,8.9,0.0126,0.0169,0.92,149.0
51.9,1,1,0.8660254037844387,0.49999999999999994,80.1,80.1,4.21578947368421,19.0,23.1,0.0499,0.0739,0.7691,30.0
1.87,0,1,6.123233995736766e-17,1.0,439.3,439.3,146.43333333333334,3.0,5.3,0.0281,0.0081,0.9376,100.0
7.08,0,1,-0.8660254037844387,0.49999999999999994,686.0,686.0,45.733333333333334,15.0,25.3,0.0532,0.0741,0.9223,172.0
11.82,0,1,-0.4999999999999998,0.8660254037844387,883.6,883.6,67.96923076923078,13.0,15.0,0.0265,0.0499,0.9145,99.0
0.74,0,0,-0.8660254037844387,0.49999999999999994,685.4,685.4,52.723076923076924,13.0,17.1,0.0183,0.0315,0.834,114.0
12.94,0,1,-0.5000000000000004,-0.8660254037844384,483.8,483.8,32.25333333333334,15.0,14.5,0.0268,0.0388,0.9043,39.0
5.91,0,1,-0.8660254037844386,-0.5000000000000001,717.5,717.5,32.61363636363637,22.0,21.2,0.0837,0.0801,0.7759,146.0
3.93,0,1,-0.8660254037844386,-0.5000000000000001,895.1,895.1,49.72777777777778,18.0,18.2,0.0626,0.042,0.8569,111.0
11.79,0,1,0.8660254037844387,0.49999999999999994,971.0,971.0,46.23809523809524,21.0,23.5,0.0715,0.074,0.7352,18.0
10.88,0,1,0.8660254037844384,-0.5000000000000004,510.4,510.4,28.355555555555554,18.0,13.7,0.0232,0.0561,0.8712,137.0
4.72,0,1,-0.8660254037844386,-0.5000000000000001,795.4,795.4,53.026666666666664,15.0,18.1,0.0464,0.0083,0.8420000000000001,134.0
13.13,0,1,-0.8660254037844387,0.49999999999999994,509.0,509.0,21.208333333333332,24.0,29.8,0.0408,0.0671,0.7113,104.0
5.56,0,1,0.8660254037844387,0.49999999999999994,1127.4,1127.4,62.63333333333334,18.0,14.0,0.0608,0.0329,0.8923,98.0
11.95,0,1,1.0,-2.4492935982947064e-16,513.8,513.8,12.844999999999999,40.0,32.8,0.0405,0.051,0.793,71.0
9.47,0,1,-1.0,1.2246467991473532e-16,362.6,362.6,51.800000000000004,7.0,13.5,0.0553,0.0643,0.8748,116.0
10.82,0,1,-0.8660254037844386,-0.5000000000000001,779.1,779.1,77.91,10.0,14.1,0.006,0.0509,0.9178,82.0
14.02,0,1,-0.5000000000000004,-0.8660254037844384,544.6,544.6,20.946153846153848,26.0,29.4,0.0804,0.0925,0.7232,87.0
14.83,0,1,0.8660254037844387,0.49999999999999994,994.9,994.9,24.8725,40.0,29.0,0.0452,0.0666,0.7415,85.0
0.92,0,0,-1.0,1.2246467991473532e-16,664.4,664.4,83.05,8.0,13.4,0.0,0.0227,0.9295,85.0
3.79,0,1,-1.0,1.2246467991473532e-16,526.1,526.1,20.234615384615385,26.0,19.7,0.0322,0.0197,0.8508,159.0
1.83,0,1,0.8660254037844384,-0.5000000000000004,965.0,965.0,34.464285714285715,28.0,21.8,0.0581,0.0478,0.8866,118.0
3.24,0,1,-1.0,1.2246467991473532e-16,510.2,510.2,14.577142857142857,35.0,22.7,0.0396,0.0838,0.8296,123.0
9.37,0,1,0.8660254037844384,-0.5000000000000004,283.3,283.3,14.165000000000001,20.0,21.2,0.0417,0.0546,0.7723,5.0
5.82,0,1,-0.5000000000000004,-0.8660254037844384,461.3,461.3,24.278947368421054,19.0,18.3,0.0045,0.0228,0.9194,66.0
0.0,0,0,-0.8660254037844386,-0.5000000000000001,1001.1,1001.1,83.425,12.0,12.0,0.0398,0.0398,0.8591,108.0
4.16,0,1,-1.0,1.2246467991473532e-16,996.4,996.4,76.64615384615385,13.0,16.9,0.0345,0.0054,0.999,114.0
5.79,0,1,-0.8660254037844387,0.49999999999999994,1143.7,1143.7,67.2764705882353,17.0,18.4,0.0178,0.0227,0.9073,103.0
11.06,0,1,0.5000000000000001,0.8660254037844386,741.1,741.1,123.51666666666667,6.0,8.9,0.0126,0.0169,0.92,149.0
0.0,0,0,-1.0,1.2246467991473532e-16,155.0,155.0,9.117647058823529,17.0,15.3,0.0631,0.0491,0.818,151.0
23.93,1,1,-0.4999999999999998,0.8660254037844387,89.4,89.4,8.127272727272727,11.0,11.3,0.0286,0.0,0.9368,189.0
11.8,0,1,0.5000000000000001,0.8660254037844386,645.0,645.0,43.0,15.0,19.2,0.0373,0.0369,0.7997,45.0
51.37,1,1,-0.8660254037844386,-0.5000000000000001,2754.8,2754.8,144.98947368421054,19.0,21.4,0.0199,0.0969,0.8101,81.0
14.27,0,1,0.8660254037844387,0.49999999999999994,892.4,892.4,81.12727272727273,11.0,20.1,0.0598,0.0608,0.9395,83.0
0.29,0,0,-0.4999999999999998,0.8660254037844387,823.0,823.0,137.16666666666666,6.0,14.8,0.0311,0.0258,0.9440000000000001,134.0
1.78,0,1,6.123233995736766e-17,1.0,452.3,452.3,26.605882352941176,17.0,17.0,0.0195,0.0211,0.9382,77.0
9.24,0,1,0.5000000000000001,0.8660254037844386,845.8,845.8,31.325925925925926,27.0,29.9,0.0893,0.0753,0.779,95.0
2.78,0,1,6.123233995736766e-17,1.0,435.0,435.0,24.166666666666668,18.0,17.7,0.0433,0.0589,0.9578,63.0
33.28,1,1,-0.8660254037844386,-0.5000000000000001,2013.1,2013.1,83.87916666666666,24.0,22.2,0.0721,0.0801,0.7982,56.0
7.43,0,1,0.5000000000000001,0.8660254037844386,1252.3,1252.3,59.63333333333333,21.0,15.1,0.0379,0.0437,0.8707,71.0
3.1,0,1,-0.8660254037844386,-0.5000000000000001,356.0,356.0,27.384615384615383,13.0,17.5,0.0398,0.053,0.8659,189.0
5.51,0,1,0.8660254037844387,0.49999999999999994,787.0,787.0,60.53846153846154,13.0,12.2,0.0086,0.0289,0.8907,32.0
10.97,0,1,6.123233995736766e-17,1.0,932.6,932.6,310.8666666666667,3.0,7.2,0.0039,0.0366,0.8307,94.0
5.63,0,1,1.0,-2.4492935982947064e-16,566.2,566.2,19.524137931034485,29.0,15.8,0.0,0.0183,0.9078,76.0
0.64,0,0,1.0,-2.4492935982947064e-16,1114.4,1114.4,48.45217391304348,23.0,15.3,0.0198,0.0248,0.9095,144.0
10.77,0,1,0.5000000000000001,-0.8660254037844386,788.8,788.8,49.3,16.0,22.0,0.0519,0.0571,0.7898,135.0
1.62,0,1,-0.8660254037844387,0.49999999999999994,940.7,940.7,36.18076923076923,26.0,19.4,0.0239,0.0614,0.8577,176.0
12.88,0,1,-0.8660254037844387,0.49999999999999994,531.8,531.8,20.45384615384615,26.0,29.4,0.0804,0.0925,0.7232,87.0
9.23,0,1,0.5000000000000001,0.8660254037844386,826.0,826.0,103.25,8.0,12.0,0.0308,0.0482,0.8311,79.0
0.0,0,0,0.8660254037844387,0.49999999999999994,442.9,442.9,18.454166666666666,24.0,20.6,0.0324,0.0436,0.8749,151.0
2.47,0,1,-0.4999999999999998,0.8660254037844387,433.2,433.2,54.15,8.0,18.2,0.0872,0.0478,0.8341,124.0
14.48,0,1,0.8660254037844384,-0.5000000000000004,710.5,710.5,59.208333333333336,12.0,18.8,0.062,0.0418,0.8283,75.0
13.11,0,1,0.5000000000000001,-0.8660254037844386,748.3,748.3,28.78076923076923,26.0,27.6,0.0449,0.0561,0.74,75.0
4.69,0,1,-1.0,1.2246467991473532e-16,1170.9,1170.9,117.09,10.0,12.2,0.0126,0.0,0.8934,110.0
4.55,0,1,-1.0,1.2246467991473532e-16,518.4,518.4,86.39999999999999,6.0,13.7,0.0478,0.0298,0.8475,113.0
10.22,0,1,1.0,-2.4492935982947064e-16,795.8,795.8,49.7375,16.0,12.0,0.029,0.0176,0.9139,75.0
0.8,0,0,-0.8660254037844387,0.49999999999999994,274.2,274.2,21.092307692307692,13.0,14.9,0.0116,0.0407,0.999,159.0
2.56,0,1,-0.8660254037844386,-0.5000000000000001,855.7,855.7,57.04666666666667,15.0,14.5,0.0284,0.007,0.8972,65.0
4.85,0,1,6.123233995736766e-17,1.0,304.6,304.6,15.23,20.0,23.5,0.0715,0.074,0.7352,18.0
1.87,0,1,0.5000000000000001,-0.8660254037844386,923.9,923.9,34.218518518518515,27.0,22.8,0.0292,0.037,0.8689,86.0
7.43,0,1,1.0,-2.4492935982947064e-16,541.4,541.4,20.05185185185185,27.0,22.0,0.0398,0.0386,0.7058,74.0
7.43,0,1,0.5000000000000001,-0.8660254037844386,724.3,724.3,60.35833333333333,12.0,15.1,0.0,0.0284,0.9183,99.0
9.56,0,1,6.123233995736766e-17,1.0,908.3,908.3,113.5375,8.0,15.3,0.024,0.0402,0.9672,138.0
0.0,0,0,0.5000000000000001,0.8660254037844386,583.5,583.5,53.04545454545455,11.0,11.5,0.0027,0.0296,0.9606,144.0
5.92,0,1,0.5000000000000001,-0.8660254037844386,817.4,817.4,54.49333333333333,15.0,10.6,0.04,0.0252,0.9268,144.0
9.77,0,1,-1.0,1.2246467991473532e-16,892.2,892.2,27.88125,32.0,29.8,0.0408,0.0671,0.7113,104.0
7.38,0,1,-1.0,1.2246467991473532e-16,710.8,710.8,39.48888888888889,18.0,16.0,0.0172,0.0281,0.8669,108.0
3.72,0,1,1.0,-2.4492935982947064e-16,112.5,112.5,10.227272727272727,11.0,16.1,0.0021,0.0224,0.8809,141.0
4.91,0,1,0.8660254037844387,0.49999999999999994,444.3,444.3,17.088461538461537,26.0,20.7,0.0496,0.0516,0.9186,160.0
8.421081618283674,0,1,-1.8369701987210297e-16,-1.0,710.3,710.3,47.35333333333333,15.0,13.6,0.0393,0.0504,0.8774,134.0
8.78,0,1,-0.8660254037844386,-0.5000000000000001,547.1,547.1,30.394444444444446,18.0,20.3,0.0484,0.0222,0.7172,91.0
2.68,0,1,6.123233995736766e-17,1.0,745.2,745.2,35.48571428571429,21.0,22.1,0.0179,0.0421,0.935,98.0
10.72,0,1,-0.5000000000000004,-0.8660254037844384,411.1,411.1,19.576190476190476,21.0,21.8,0.0387,0.0623,0.7559999999999999,56.0
3.38,0,1,6.123233995736766e-17,1.0,779.6,779.6,45.858823529411765,17.0,17.9,0.0414,0.0304,0.936,88.0
8.39,0,1,-0.8660254037844387,0.49999999999999994,1091.3,1091.3,121.25555555555555,9.0,10.0,0.0171,0.0118,0.9145,81.0
6.95,0,1,-0.8660254037844387,0.49999999999999994,958.5,958.5,47.925,20.0,20.9,0.0331,0.036,0.8365,81.0
3.11,0,1,6.123233995736766e-17,1.0,735.4,735.4,52.528571428571425,14.0,20.3,0.0355,0.0497,0.9503,118.0
4.79,0,1,-1.0,1.2246467991473532e-16,885.6,885.6,46.61052631578948,19.0,14.5,0.0268,0.0388,0.9043,39.0
8.7,0,1,-0.8660254037844387,0.49999999999999994,423.0,423.0,105.75,4.0,12.6,0.0206,0.0391,0.882,179.0
8.63,0,1,-0.8660254037844387,0.49999999999999994,1263.6,1263.6,252.71999999999997,5.0,8.4,0.0342,0.0248,0.8701,92.0
6.75,0,1,0.5000000000000001,0.8660254037844386,413.3,413.3,25.83125,16.0,18.0,0.0482,0.0323,0.8974,91.0
9.63,0,1,-1.0,1.2246467991473532e-16,713.2,713.2,28.528000000000002,25.0,23.9,0.1003,0.0771,0.6564,32.0
4.75,0,1,0.8660254037844384,-0.5000000000000004,350.3,350.3,21.89375,16.0,14.3,0.0402,0.0438,0.8112,161.0
4.59,0,1,-1.0,1.2246467991473532e-16,377.0,377.0,17.136363636363637,22.0,22.4,0.0107,0.0472,0.816,96.0
6.1,0,1,0.8660254037844384,-0.5000000000000004,708.0,708.0,59.0,12.0,16.0,0.0313,0.0557,0.9195,126.0
4.39,0,1,0.5000000000000001,0.8660254037844386,479.2,479.2,53.24444444444444,9.0,13.3,0.0309,0.0635,0.9453,102.0
9.52,0,1,0.8660254037844387,0.49999999999999994,910.6,910.6,82.78181818181818,11.0,13.3,0.0309,0.0635,0.9453,102.0
0.0,0,0,0.8660254037844387,0.49999999999999994,827.8,827.8,59.128571428571426,14.0,9.9,0.0,0.0039,0.9141,24.0
11.34,0,1,0.5000000000000001,0.8660254037844386,1002.3,1002.3,77.1,13.0,19.0,0.0467,0.0629,0.7515,77.0
0.0,0,0,-0.8660254037844387,0.49999999999999994,892.9,892.9,52.523529411764706,17.0,12.1,0.0103,0.0311,0.9511,49.0
18.36,0,1,1.0,-2.4492935982947064e-16,632.1,632.1,105.35000000000001,6.0,8.8,0.049,0.0257,0.9253,61.0
6.98,0,1,0.8660254037844384,-0.5000000000000004,1138.4,1138.4,81.31428571428572,14.0,19.0,0.0313,0.0,0.9757,95.0
10.1,0,1,0.5000000000000001,-0.8660254037844386,871.0,871.0,34.84,25.0,27.2,0.073,0.054,0.8781,49.0
6.37,0,1,0.5000000000000001,0.8660254037844386,528.8,528.8,26.439999999999998,20.0,17.2,0.0688,0.0513,0.8454,99.0
7.24,0,1,1.0,-2.4492935982947064e-16,748.6,748.6,57.58461538461539,13.0,19.1,0.019,0.0181,0.9713,92.0
1.0,0,0,-0.4999999999999998,0.8660254037844387,560.6,560.6,40.042857142857144,14.0,12.1,0.0103,0.0311,0.951,49.0
0.0,0,0,-1.8369701987210297e-16,-1.0,881.7,881.7,80.15454545454546,11.0,17.1,0.0287,0.0238,0.9990000000000001,123.0
5.14,0,1,6.123233995736766e-17,1.0,459.0,459.0,21.857142857142858,21.0,18.6,0.0234,0.0594,0.7995,91.0
4.45,0,1,-0.4999999999999998,0.8660254037844387,577.7,577.7,41.26428571428572,14.0,21.2,0.0637,0.0999,0.72,124.0
5.69,0,1,0.8660254037844384,-0.5000000000000004,640.1,640.1,20.648387096774194,31.0,24.9,0.0534,0.0288,0.8356,84.0
3.54,0,1,-1.8369701987210297e-16,-1.0,949.1,949.1,59.31875,16.0,15.8,0.0115,0.0614,0.8732,156.0
1.03,0,0,6.123233995736766e-17,1.0,544.9,544.9,30.272222222222222,18.0,18.7,0.05,0.0315,0.912,56.0
6.5,0,1,-0.4999999999999998,0.8660254037844387,551.8,551.8,110.35999999999999,5.0,10.1,0.0506,0.0354,0.999,169.0
0.0,0,0,-0.8660254037844387,0.49999999999999994,444.7,444.7,26.158823529411762,17.0,19.1,0.019,0.0181,0.9713,92.0
0.0,0,0,6.123233995736766e-17,1.0,89.3,89.3,4.961111111111111,18.0,15.1,0.0249,0.0009,0.8898,63.0
8.08,0,1,-0.8660254037844387,0.49999999999999994,1110.2,1110.2,79.3,14.0,20.8,0.0563,0.0592,0.8878,186.0
12.97,0,1,6.123233995736766e-17,1.0,1092.2,1092.2,37.66206896551724,29.0,26.3,0.0398,0.0391,0.7892,24.0
7.98,0,1,0.8660254037844384,-0.5000000000000004,654.0,654.0,40.875,16.0,16.6,0.0325,0.0565,0.8071,39.0
7.25,0,1,-1.8369701987210297e-16,-1.0,484.6,484.6,26.922222222222224,18.0,18.9,0.0565,0.0268,0.77,105.0
11.51,0,1,-0.8660254037844386,-0.5000000000000001,947.0,947.0,35.074074074074076,27.0,20.7,0.0414,0.0869,0.7633,54.0
48.85,1,1,-0.5000000000000004,-0.8660254037844384,515.6,515.6,34.373333333333335,15.0,21.1,0.0298,0.0636,0.8503,82.0
0.71,0,0,0.8660254037844387,0.49999999999999994,694.5,694.5,43.40625,16.0,11.0,0.018,0.0213,0.8809999999999999,85.0
3.99,0,1,-0.4999999999999998,0.8660254037844387,1121.2,1121.2,74.74666666666667,15.0,10.1,0.0356,0.0,0.9736,138.0
