Unnamed: 0,material_code,material_category,unit_cost,lead_time_days,reorder_level,supplier_on_time_rate,as_of_date,quantity_on_hand,forecast_demand_next_30_days,actual_demand_next_30_days,stockout_within_lead_time,notes
43473,MAT-00616,zippers,$3.11,19,158.9,0.7675,26/04/2025,390.7,144.2,173.99,0,
14775,MAT-02305,trims,3.0,11,204.1,0.6922,2025-01-07,105.3,101.3,96.77,0,
31599,MAT-01054,fabric,1.35,3,260.4,0.9068,04-29-2024,,140.7,166.71,0,
8840,MAT-00159,dye_chemicals,$2.73,4,165.6,0.8477,02/07/2023,253.9,32.8,42.17,0,
7586,MAT-02759,dye_chemicals,3.92,22,252.2,0.8117,01/05/2023,408.2,128.6,135.56,0,
35843,MAT-01444,dye_chemicals,2.41,12,231.0,0.7094,2024-05-10,388.1,130.2,168.64,0,
28775,MAT-02620,packaging,1.98,24,153.5,0.9224,2023/02/22,105.9,60.1,68.57,0,
42775,MAT-02270,zippers,4.23,13,320.6,99.0%,27/06/2024,295.0,140.4,135.44,0,
31995,MAT-01890,Zippers,$1.96,23,183.4,0.6976,16-Oct-2024,378.1,137.8,144.86,0,re-check qty
28416,MAT-01228,dye_chemicals,1.29,9,147.4,0.8764,30/08/2023,45.7,147.9,199.84,1,
24678,MAT-01096,dye chemicals,9.75,16,205.0,0.9446,06-05-2025,163.6,131.5,115.34,1,
41886,MAT-02468,trim,1.58,14,136.0,0.8029,2023-05-04,173.7,49.7,34.49,0,
24650,MAT-02169,TRIMS,$2.09,10,273.7,0.6051,2023-12-12,792.7,197.9,280.19,0,
38927,MAT-00685,dye_chemicals,2.18,23,116.0,,12-Jan-2024,73.0,67.6,71.16,0,
6408,MAT-02488,buttons,,13,176.6,0.9142,13/06/2024,122.9,84.7,135.35,0,
40398,MAT-02572,buttons,$8.54,25,192.4,0.8111,03-06-2024,366.5,106.5,,0,
5340,MAT-00296,zippers,4.87,21,147.0,0.8531,02-28-2024,179.2,51.2,51.88,0,
14310,MAT-01161,zippers,,8,174.0,0.99,20/05/2024,451.7,107.5,97.78,0,
17050,MAT-00049,fabric,$7.04,21,236.1,0.709,06-08-2025,528.5,148.0,156.03,0,
34218,MAT-01065,dye_chemicals,3.81,25,291.8,0.894,17/04/2024,,142.6,195.36,0,
38805,MAT-02200,fabric,2.99,13,117.9,0.9395,29-Aug-2024,,148.8,133.47,0,
23479,MAT-01093,fabric,2.71,12,191.9,,2023/09/15,267.5,172.4,200.99,0,
33203,MAT-02283,thread,1.46,26,211.4,0.8633,15/03/2025,164.6,140.2,214.97,1,
18955,MAT-01463,buttons,2.67,26,247.0,,15/07/2023,101.1,90.6,122.42,0,re-check qty
684,MAT-00869,trims,$19.45,13,191.3,0.8488,28-Aug-2024,331.1,188.4,173.88,0,
27486,MAT-02595,packaging,0.88,16,175.3,0.99,2023/03/10,248.0,110.9,108.38,0,
31835,MAT-01623,trims,1.78,16,91.4,0.9288,12-26-2024,,81.6,66.29,0,
37502,MAT-01196,thread,1.87,16,124.5,0.8415,2023/02/04,424.3,57.0,61.89,0,
17320,MAT-02809,packaging,0.49,4,218.2,0.772,2023-11-08,444.2,154.6,141.65,0,
13247,MAT-02800,zippers,1.92,10,72.2,0.9886,26-Jul-2023,117.2,81.7,113.03,0,
33461,MAT-00581,thread,1.43,24,125.7,0.8322,2024/05/30,289.5,104.5,79.14,0,
36021,MAT-01369,fabric,$3.03,17,138.4,,03-13-2024,113.8,83.1,74.27,0,
5961,MAT-00272,buttons,0.34,26,149.7,0.7043,05-06-2025,239.6,134.3,124.39,0,
33894,MAT-01594,dye_chemicals,1.69,15,196.3,0.6597,12-13-2023,0.0,281.4,264.62,1,
2133,MAT-00967,thread,6.7,22,180.1,0.7947,2025/05/29,105.9,85.2,145.24,1,
24087,MAT-00561,dye_chemicals,6.17,18,118.9,0.6927,2024-05-05,38.8,115.9,86.88,1,
38497,MAT-01634,packaging,4.31,3,77.2,0.8713,08/12/2023,190.9,96.7,80.14,0,
17619,MAT-02095,packaging,$5.20,14,156.4,89.3%,2025-05-19,187.4,78.5,49.76,0,
30337,MAT-01418,Dye Chemicals,$1.03,12,137.2,0.8352,19/02/2025,218.1,80.0,107.75,0,
29160,MAT-00210,zippers,32.04,31,120.9,0.9573,2025-02-04,246.4,57.4,78.68,0,
2623,MAT-00457,trims,1.35,14,240.9,92.1%,14-Nov-2024,376.4,192.5,174.6,0,
21352,MAT-02578,buttons,8.92,14,195.9,0.9001,2024/01/15,44.6,104.6,81.25,0,
6955,MAT-01684,fabric,$3.37,30,100.6,,01-07-2024,88.3,36.2,28.29,0,
16473,MAT-01191,zippers,,22,87.5,0.9148,2023-03-22,242.5,33.1,42.56,0,
38947,MAT-00019,thread,4.28,14,179.1,0.9676,09-Jan-2024,0.0,91.7,159.12,1,
33625,MAT-00704,trim,$4.26,9,130.8,0.8103,13-Oct-2023,244.3,82.4,136.52,0,
3500,MAT-00385,Buttons,0.92,10,280.1,0.7267,2023-02-17,324.3,134.2,174.33,0,
25713,MAT-00662,dye_chemicals,$2.83,16,148.5,0.8841,2023/11/04,135.7,208.2,182.21,0,
3002,MAT-00818,trims,1.29,26,216.3,0.6586,03-03-2025,385.5,134.6,151.28,0,
23257,MAT-02978,THREAD,3.94,26,107.9,0.99,31/01/2025,39.3,126.2,90.76,1,
41632,MAT-00595,dye_chemicals,1.31,20,192.0,0.8479,2023-12-26,0.0,204.4,227.0,1,
33209,MAT-01266,dye_chemicals,1.99,26,110.2,0.9179,01-24-2024,127.6,85.7,82.77,0,
12268,MAT-00643,zippers,3.28,15,204.5,0.8189,17-Feb-2025,186.3,162.5,161.02,0,
44956,MAT-01019,fabric,3.23,12,264.2,68.0%,01-16-2025,681.3,167.2,142.59,0,
31972,MAT-01034,BUTTONS,4.35,3,141.3,0.955,2023/02/12,141.5,172.9,148.11,0,
10804,MAT-01755,dye_chemicals,2.77,23,109.6,0.6284,06-08-2025,74.5,122.6,140.83,1,
29928,MAT-01756,zippers,$34.45,22,47.1,0.7537,2024-08-16,19.2,66.8,74.25,1,
19460,MAT-02800,zippers,$1.92,10,72.2,0.9886,02-May-2025,40.4,104.0,77.04,0,
15431,MAT-00850,dye_chemicals,3.99,15,190.6,0.9239,2025-04-03,458.5,123.0,138.85,0,
5238,MAT-02349,dye_chemicals,0.41,13,179.8,0.9382,02-28-2025,312.5,157.0,138.64,0,
22127,MAT-02077,buttons,$0.65,13,211.9,0.8498,07-09-2024,0.0,116.2,103.99,1,
21264,MAT-01480,fabric,1.54,22,129.9,0.9209,13/02/2023,268.1,43.6,34.48,0,
17515,MAT-00829,thread,3.59,27,197.6,,2025/04/18,0.0,84.7,83.0,1,
42428,MAT-00924,Dye Chemicals,4.96,15,68.2,0.8406,2023-11-27,0.0,70.1,61.52,1,
3488,MAT-02315,trims,0.65,3,185.2,0.8579,2025-04-07,319.1,77.0,101.51,0,
25976,MAT-01617,dye_chemicals,0.68,24,172.7,0.7493,2025-04-03,58.8,82.3,47.9,1,
36650,MAT-02196,buttons,1.57,26,114.4,0.9567,2025-03-20,82.4,62.8,56.14,1,
13697,MAT-00365,packaging,2.12,30,191.0,0.6058,2024/10/17,74.1,128.6,83.95,1,
28862,MAT-02368,buttons,4.34,14,251.7,0.8155,04-25-2024,163.9,140.7,145.85,0,
42602,MAT-01533,dye_chemicals,2.03,26,187.8,78.8%,05-26-2025,272.7,100.2,90.67,0,
38968,MAT-02483,packaging,2.98,20,84.3,0.7694,2024-08-16,,81.9,88.08,1,
18217,MAT-00844,thread,2.59,21,196.5,0.7716,2023-03-19,389.7,137.7,89.71,0,
29063,MAT-01141,dye_chemicals,2.48,14,344.2,0.9273,06-08-2025,664.1,175.3,166.2,0,
7815,MAT-00628,packaging,1.34,11,99.1,,03-22-2024,296.9,55.0,72.1,1,
42486,MAT-02760,trims,1.17,18,63.9,0.8076,2024-06-01,93.3,57.8,90.92,0,
10259,MAT-00390,zippers,$2.18,11,167.4,0.99,22-Nov-2024,328.7,222.2,242.2,0,
5758,MAT-00063,trims,7.9,16,10.0,0.7695,01/12/2024,22.6,68.9,49.23,1,
7695,MAT-01358,buttons,1.15,17,81.8,0.7336,2023-12-28,5.1,116.3,67.2,1,
10857,MAT-02162,trims,2.29,12,148.0,0.7802,21-Feb-2024,87.7,95.7,127.17,0,
12326,MAT-02797,buttons,1.67,18,236.7,0.8077,2023/05/11,352.3,186.6,119.48,0,
41917,MAT-01982,Buttons,,21,249.7,0.8535,02-Dec-2024,384.1,229.2,176.69,0,
8918,MAT-02065,zippers,$1.78,15,275.9,0.9449,2024/09/16,0.0,212.0,179.82,1,
31014,MAT-01898,thread,2.55,5,147.6,0.8119,01-Aug-2024,74.8,222.7,206.66,1,
725,MAT-01110,dye_chemicals,$2.09,27,144.6,0.99,17/11/2023,,144.1,112.85,0,
36593,MAT-00425,thread,4.4,27,187.1,0.99,28/07/2023,155.4,96.1,84.06,0,
7105,MAT-01607,BUTTONS,3.13,13,106.0,0.8756,2024/07/08,166.0,36.4,52.24,0,
11295,MAT-01641,thread,8.74,17,175.7,0.8462,03-07-2025,0.0,200.1,150.08,1,
2586,MAT-01665,zippers,4.67,31,210.0,0.7183,2023/05/17,310.4,142.5,125.15,0,
5682,MAT-01040,thread,5.64,11,234.0,0.99,09-28-2023,390.9,263.2,240.35,0,
25539,MAT-01905,thread,$3.12,20,97.0,0.7351,2023-05-25,173.5,81.8,87.79,0,
27293,MAT-02467,buttons,3.13,17,199.1,0.8458,2023-08-06,334.2,135.8,94.81,0,
36099,MAT-00716,trims,3.76,22,128.9,0.953,2023/01/26,116.99520343541938,99.7,93.9408095957475,1,
9773,MAT-00728,febric,$1.04,25,295.1,0.9494,11/02/2025,454.6,153.7,233.86,0,
34595,MAT-02867,zippers,7.14,14,141.2,0.8655,03-08-2023,204.2,56.4,93.51,0,
13687,MAT-01067, trims,1.88,7,124.2,0.9081,22/04/2024,,49.5,59.87,0,
35841,MAT-00145,buttons,0.54,15,189.9,0.6181,2024/01/09,232.6,72.1,85.75,0,
32012,MAT-01461,fabric ,7.39,10,152.3,0.99,2024/04/17,289.3,64.3,42.59,0,
9909,MAT-02332,trims,2.65,16,276.2,0.8621,30-Nov-2023,316.0,221.5,235.36,0,
907,MAT-01610,dye_chemicals,1.91,43,153.0,0.7333,21/06/2024,116.6,82.7,79.55,0,
23424,MAT-02444, fabric,$2.67,16,235.9,0.8388,02-13-2025,343.6,154.9,206.34,0,
26606,MAT-02862,zippers,5.3,8,248.5,0.9475,2025/01/11,102.3,147.6,152.88,0,
1996,MAT-01349,Thread,,20,108.1,0.7777,2025/02/07,,64.5,102.74,1,
9556,MAT-01561,Packaging,,12,169.1,0.8123,2023-10-11,368.4,158.8,182.39,0,
9779,MAT-02575,trims,3.92,21,116.0,0.846,06-16-2023,,115.2,145.45,0,re-check qty
32175,MAT-01047,dye_chemicals,4.03,15,184.3,0.8231,2023-04-30,0.0,126.7,81.47,1,
33977,MAT-01860,packaging,4.07,19,135.4,0.6304,2024/08/27,328.9,145.4,139.48,0,
28076,MAT-01753,zippers,2.45,14,233.7,0.7064,04-07-2025,291.8,99.3,170.55,0,
44350,MAT-01055,fabric,$2.03,12,146.0,0.6586,2025/06/12,173.9,126.9,113.75,0,
8390,MAT-00673,thread,3.08,16,111.9,0.99,2024/09/19,86.3,132.2,124.58,0,
28268,MAT-01342,packaging,5.72,16,209.7,,22-Mar-2023,458.8,116.3,111.85,0,
20093,MAT-02255,fabric,1.66,30,106.4,96.0%,07-05-2023,153.5,25.0,20.44,0,
11504,MAT-00437,fabric,5.41,3,171.7,0.9272,16/01/2023,373.0,91.3,110.52,0,see email
30878,MAT-02138,fabric,8.9,3,198.8,85.6%,2023-03-30,210.8,179.1,167.36,0,
28040,MAT-02700,Zippers,0.87,10,151.4,0.9529,16-Jun-2025,494.1,68.0,98.69,0,
31440,MAT-01551,dye_chemicals,2.26,20,236.0,0.7787,2025/04/01,501.3,184.9,137.99,0,
26510,MAT-02304,Zippers,,18,199.7,0.9545,2025/05/12,216.8,35.1,35.68,1,
37281,MAT-01357,fabric,6.52,36,202.4,0.9038,2025/02/16,402.0,93.9,51.52,0,
37099,MAT-02992,zippers,0.59,23,93.1,0.9247,2023/05/17,340.3,38.1,43.6,0,
6552,MAT-00716,trims,$3.76,22,128.9,0.953,2024/03/02,93.6,73.0,49.03,0,
30950,MAT-02946,dye_chemicals,$1.50,21,221.7,0.8547,2023/01/17,290.4,149.6,176.89,0,
34463,MAT-01842,fabric ,1.2,16,240.0,96.1%,05-27-2024,549.6,192.3,182.03,0,
38454,MAT-00349,Trims,3.61,18,219.9,,2025/03/02,104.1,176.5,191.98,0,
14534,MAT-01761,zippers,2.74,28,182.1,0.8836,12-24-2023,417.6,106.3,113.59,0,
43787,MAT-01314,packaging,3.91,13,167.6,0.832,15-Aug-2023,0.0,120.8,118.25,1,
2733,MAT-01777,buttons,12.34,15,197.5,0.7716,09-26-2024,350.1,202.0,271.39,0,
15325,MAT-00895,fabric,5.13,17,211.3,0.8858,2024-02-27,185.9,124.5,105.75,0,
28247,MAT-02620,packaging,,24,153.5,0.9224,07/01/2024,190.0,47.7,69.02,0,
16293,MAT-00882,zippers,2.22,15,149.6,0.9461,13-Oct-2023,23.3,134.6,80.59,1,
17944,MAT-01565,buttons,2.61,21,45.1,0.81,05-Dec-2023,10.5,101.0,,1,
18770,MAT-02807,fabric,1.26,33,64.0,0.8617,12-31-2024,136.5,68.7,76.77,0,
24474,MAT-00191,dye_chemicals,1.07,15,190.1,90.5%,2024-01-30,163.0,139.4,105.08,0,
1207,MAT-02733,FABRIC,5.57,27,137.6,63.5%,01-25-2023,183.8,104.5,155.8,0,
14578,MAT-02999,trims,2.03,13,102.7,0.7491,23-Jan-2023,2.1,24.2,25.0,1,
26837,MAT-01008,zipers,2.59,17,135.3,0.8451,03-14-2025,313.0,76.4,139.68,0,
18233,MAT-01301,dyechemicals,3.77,23,226.3,0.8652,30-Oct-2023,758.2,149.5,208.39,0,
24053,MAT-02334,zippers ,3.19,10,212.4,0.7506,01-14-2023,226.8,115.5,62.97,0,
26276,MAT-00537,packaging,0.91,32,235.5,0.6661,2024-10-21,232.0,261.3,250.46,1,
7664,MAT-01058,zippers ,2.05,12,261.1,0.7599,2023/04/08,210.1,146.0,157.83,0,
20098,MAT-01433,zippers ,1.82,17,122.8,0.7716,08-27-2023,220.4,102.7,96.45,0,
35592,MAT-01551,dye_chemicals,2.26,20,236.0,0.7787,2024-08-31,268.1,227.5,244.96,0,
43037,MAT-02360,trims,$0.55,24,128.8,0.788,06-14-2024,213.8,29.9,44.07,0,
42107,MAT-00431,trims,1.36,19,116.7,0.7701,18/09/2023,202.1,125.2,125.66,0,
21046,MAT-01413,packaging,2.68,15,267.7,0.9678,2025-02-24,151.9,195.0,199.44,0,
38662,MAT-02608,packaging,1.15,23,121.5,0.9106,10-08-2023,190.7,92.1,64.58,0,
28456,MAT-00837,fabric,0.86,13,175.2,0.7821,2025-02-11,230.8,116.8,130.75,0,
34624,MAT-02764,packaging,16.8,12,138.1,0.7887,02-11-2025,0.0,87.7,85.15,1,
4887,MAT-00821,buttons,10.27,16,99.2,0.6936,04-01-2023,12.9,108.2,69.83,1,TBC
26461,MAT-02048,dye_chemicals,$2.50,24,152.7,0.7445,2023/06/19,199.9,53.5,100.62,0,
16510,MAT-00376,febric,10.73,19,228.4,0.908,07-Jan-2024,,71.1,107.21,0,
6246,MAT-01526,ZIPPERS,1.32,7,217.5,0.99,27/01/2023,152.3,206.8,147.57,0,phone confirmed
41803,MAT-00364,fabric,2.6,19,214.3,0.9671,10-29-2023,381.7,254.6,219.42,0,
16915,MAT-02848,trims,$5.19,12,172.2,0.8763,2024-01-30,279.8,130.7,102.81,0,
9093,MAT-02992,ZIPPERS,$0.59,23,93.1,0.9247,01-07-2025,149.2,36.1,41.76,0,
14237,MAT-00221,packaging,3.76,19,195.3,,2023/10/12,110.0,96.2,98.96,0,
42496,MAT-02202,zippers,2.47,29,152.4,0.8697,25/04/2024,295.2,147.3,106.57,0,
26459,MAT-01331,ZIPPERS,1.88,2000,109.8,0.679,01-25-2025,94.6,79.3,94.66,0,
37143,MAT-00816,dye_chemicals,15.64,23,154.7,0.9083,2023/02/04,156.2,59.9,113.77,0,
30175,MAT-00420,trims,5.09,12,166.1,0.9413,21-Apr-2023,56.0,37.0,22.43,0,
11162,MAT-00608,thred,2.04,9,149.8,0.7731,2023-05-28,241.1,110.9,85.81,0,
4351,MAT-02360,trims,$0.55,24,128.8,0.788,06-May-2024,56.5,63.3,37.18,0,
43148,MAT-02834,trims,6.08,21,163.4,75.2%,2023-04-30,368.5404075173299,35.2,48.387766235284296,0,
4329,MAT-01259,dye_chemicals,$2.07,24,65.0,0.755,05-11-2025,192.9,20.5,15.57,0,
286,MAT-02676,dye chemicals,0.41,27,174.5,0.6241,05-30-2023,527.4,127.0,180.58,0,
20867,MAT-02763,dyechemicals,,29,85.9,93.2%,2024/07/17,,96.1,123.46,1,
15891,MAT-02485,thread,,35,256.9,0.9058,2024/12/21,430.6,243.0,232.51,0,
5963,MAT-01123,zippers,,15,75.7,0.9334,21-Jul-2023,135.5,24.4,35.3,0,
11287,MAT-00584,fabric,$3.88,25,117.5,0.99,12/04/2024,0.0,114.4,112.53,1,urgent
36001,MAT-01592,zippers,1.07,6,182.0,89.6%,2025-02-13,340.0,139.2,144.89,0,
28539,MAT-02923,packaging,7.72,31,230.7,0.8998,27/12/2024,170.2,85.6,94.37,1,
39253,MAT-01464,Fabric,0.49,16,181.0,0.805,09-17-2024,299.2,203.9,127.74,0,
902,MAT-00702,packaging,1.67,9,189.7,,26-Aug-2024,463.3,144.1,131.46,0,
9878,MAT-02109,buttons,$3.87,6,211.1,0.99,2023/06/23,161.6,76.6,88.7,0,
9991,MAT-01140,buttons,0.8,16,249.3,0.7866,15-Apr-2024,253.4,195.5,258.9,0,
43900,MAT-01622,dye_chemicals,1.12,20,70.2,0.7223,2024-04-17,160.2,49.2,55.09,0,
29131,MAT-02158,zippers,3.19,11,129.3,0.8552,09-28-2024,9.9,103.2,119.83,1,
2705,MAT-02045, buttons,3.17,22,165.7,0.937,11-Mar-2025,228.0,110.0,74.84,0,
28659,MAT-02648,fabric ,1.95,9,209.8,0.931,19/03/2023,357.0,120.1,114.33,0,
19691,MAT-02467,buttons,3.13,17,199.1,84.6%,2023/01/30,0.0,113.4,76.58,1,
19070,MAT-01478,fabric,0.76,24,221.0,0.9317,08/03/2025,541.2,113.0,,0,
6832,MAT-01961,buttons,1.12,12,202.1,0.834,08/09/2024,549.5,170.1,197.56,0,
42694,MAT-02736,dye chemicals,$6.57,23,113.3,0.9073,2023/06/26,155.0,68.1,80.85,0,
41982,MAT-01004,buttons,2.68,22,160.9,0.8577,2024-03-05,295.3,171.1,183.51,0,
30,MAT-00948,thred,$7.28,4,10.0,0.9704,26-Oct-2023,5.3,58.4,24.84,1,
20375,MAT-02601,packaging,2.5,17,141.4,0.99,03-21-2023,407.9,108.1,132.42,0,
43343,MAT-01456,thred,5.06,30,143.8,0.8972,25/11/2024,106.6,53.8,67.21,0,
41577,MAT-01561,PACKAGING,$1.72,12,169.1,0.8123,02-27-2024,230.0,81.8,124.73,0,
30041,MAT-00956,fabric,1.74,15,204.9,0.7885,12/10/2024,493.9,149.4,106.55,0,
24829,MAT-01570,zippers,2.52,24,149.6,0.6953,2024/02/23,,99.6,80.7,0,
9574,MAT-00796,trims,1.38,8,66.5,0.8214,2023/05/14,77.2,41.4,62.88,0,
2320,MAT-00828,trims,2.04,33,87.9,0.9084,04-21-2023,130.7,54.2,48.17,0,
27289,MAT-00875,dye_chemicals,3.73,11,116.7,0.8754,2024-08-08,261.2,37.8,34.63,0,n/a
32309,MAT-00086,buttons,2.32,28,221.8,0.9699,2025/04/25,0.0,127.5,96.48,1,phone confirmed
1890,MAT-02828,zippers,2.09,11,241.6,99.0%,02-09-2025,242.4,64.7,62.1,0,n/a
34047,MAT-01583,dye chemicals,$4.17,3,181.3,0.9525,2024/06/10,589.6,87.2,86.25,0,
11831,MAT-00396,buttons,,3,81.0,0.99,2023-01-03,,74.1,57.95,0,
3162,MAT-02554,thread,1.43,4,131.7,0.7695,24/08/2024,181.9,110.5,148.29,0,
8566,MAT-00676,zippers,7.96,26,51.9,0.6157,2024-12-29,30.4,92.3,76.42,1,
3022,MAT-00125,Packaging,3.22,28,124.1,0.8122,24-Dec-2023,111.6,68.7,104.27,1,
31810,MAT-00976,buttons,$4.40,30,115.9,0.9445,06-04-2023,195.1,60.3,77.11,0,
41065,MAT-02850,buttons,1.5,20,117.0,0.8856,2024-03-20,152.8,81.7,96.36,0,
43949,MAT-01407,packaging,5.21,17,125.9,,11/02/2023,190.7,72.7,84.34,0,
32121,MAT-00332,trims,6.04,17,125.2,0.99,2024-12-01,313.7,61.0,37.87,0,
21200,MAT-00826,trims,3.53,24,143.4,,2023/02/14,210.1,149.6,128.27,0,phone confirmed
12703,MAT-01282,packaging,23.42,13,54.4,0.8135,2024-04-12,68.1,45.9,53.58,0,
38393,MAT-01528,trims,4.82,16,215.3,0.7249,05-13-2023,216.6,125.6,130.27,0,
22168,MAT-01268,packaging,13.62,30,144.8,0.8809,23-Jan-2024,0.0,55.1,74.64,1,
26240,MAT-02505,thread,7.55,28,95.0,0.9094,06-05-2024,165.0,51.4,54.97,0,
23176,MAT-00847,trims,2.59,24,173.2,0.5587,2024-08-27,143.2,149.9,170.16,0,
9116,MAT-02889,Dye Chemicals,5.06,15,151.4,0.8718,04-Feb-2024,171.1,97.9,85.18,0,
33593,MAT-00474,packaging,3.53,19,275.8,,04-05-2023,224.3,107.6,94.88,0,
17478,MAT-00424,thread,9.94,14,209.8,0.8106,20-Mar-2024,273.4,83.6,129.55,0,
30902,MAT-00145,buttons,0.54,15,189.9,0.6181,2023-10-10,87.4,134.1,106.57,0,
6656,MAT-02614,Zippers,0.8,14,95.3,0.711,19-Mar-2024,120.1,72.3,87.88,0,
9397,MAT-01209,packaging,3.75,7,148.7,0.99,2024/10/21,251.4,101.6,62.18,0,
39317,MAT-00713, trims,4.9,6,140.3,0.8457,2024/07/07,,160.1,122.51,0,
39359,MAT-01466,thread,$0.73,10,112.1,0.99,01-06-2024,104.9,26.1,33.75,0,
6264,MAT-00648,packaging,,9,185.5,0.9474,2024-03-30,499.7,100.2,130.44,0,
15277,MAT-00821,buttons,10.27,16,99.2,0.6936,03-13-2025,113.9,76.1,112.06,0,
32856,MAT-01114,trims,,14,183.5,0.8575,01-20-2023,41.9,94.6,106.13,1,
1576,MAT-01670,thread,2.13,23,223.4,0.8418,2025-02-17,0.0,139.4,116.72,1,
40923,MAT-02658,dye_chemicals,1.62,18,236.9,0.7432,2023/06/01,607.1,219.2,134.41,0,
29864,MAT-01690,dye_chemicals,$0.76,22,278.1,0.9685,2023/02/13,0.0,211.1,140.66,1,
12561,MAT-01862,zippers,6.19,27,216.0,0.8032,08-26-2024,,219.3,170.81,1,
6110,MAT-00821,buttons,,16,99.2,0.6936,26/01/2023,74.5,104.9,101.77,0,
11143,MAT-00764,fabric ,5.82,10,263.5,0.9709,27-Jun-2024,486.2,121.6,142.77,1,
9212,MAT-02671,trims,$2.40,35,179.0,0.7945,2023/07/26,671.6,85.5,98.26,1,
9915,MAT-02685,buttons,2.86,6,233.2,0.6476,22/04/2024,184.4,144.8,158.49,0,
38359,MAT-02975,buttons,1.7,17,98.5,0.8697,2023/02/16,30.8,38.2,35.08,0,
44412,MAT-00025,packaging,1.77,14,136.7,0.9196,2023/06/03,268.0,148.4,160.12,0,TBC
35254,MAT-00688,trims,2.46,11,264.6,0.603,08-26-2024,,291.8,308.74,0,
10510,MAT-02295,thread,2.69,8,144.7,0.8396,2024/02/18,279.4,129.4,103.97,0,
7912,MAT-02180,dye_chemicals,2.07,17,185.9,0.9297,06/12/2024,279.2,233.1,218.76,0,
35256,MAT-02727,packaging,0.44,20,141.6,0.7115,10-May-2025,152.2,46.1,41.18,0,
41741,MAT-01056,febric,0.93,36,174.9,0.6404,01-11-2025,418.9,92.0,155.79,0,
35135,MAT-01652,trims,$0.95,12,162.3,0.8589,12-26-2023,266.5,104.4,64.76,0,
10037,MAT-01306,dye_chemicals,2.48,18,132.7,0.9112,08-13-2024,332.4,99.4,108.47,0,
9406,MAT-01820,BUTTONS,2.53,15,96.2,0.8428,20-Jan-2024,0.0,43.4,36.0351631426495,1,
16443,MAT-00926,zippers,4.29,22,145.4,0.99,2023/06/13,16.1,46.0,35.48,1,
41906,MAT-02917,buttons,7.47,6,162.2,0.804,12-22-2024,13.6,221.2,223.12,1,
39036,MAT-01998,packaging,1.41,25,206.5,0.9812,2024/02/20,130.9,112.9,142.88,1,
29463,MAT-02219,fabric,,26,166.6,0.8379,03-11-2025,0.0,94.6,103.46,1,
33457,MAT-01650,dye_chemicals,,16,269.8,0.8166,2023/08/12,693.1,296.4,300.39,0,customer requested rush
42856,MAT-02703,packaging,1.22,13,168.2,0.9507,18-May-2025,278.1,79.2,85.85,0,
5422,MAT-01308,buttons,4.69,33,179.1,0.8027,06-29-2024,132.5,88.0,92.39,0,
24186,MAT-02641,zippers,7.57,18,159.4,0.99,2025/03/02,492.1,46.9,50.23,0,
21770,MAT-01121,fabric,2.83,25,134.6,0.7426,2024/05/15,,27.6,56.52,0,
43072,MAT-00075,dye_chemicals,1.98,4,216.4,0.8691,04-Dec-2023,513.8,232.4,212.46,0,
40368,MAT-02749,dye_chemicals,3.72,3,126.9,0.7118,10/12/2024,168.6,96.2,50.16,1,
5161,MAT-01793,fabric,1.05,26,143.0,0.7239,06/05/2025,193.7,129.5,103.58,0,
39426,MAT-01046,zippers,0.66,28,228.6,0.6983,05-10-2025,299.5,103.2,103.13,0,
13411,MAT-00931,packaging,7.78,24,285.4,0.9238,08-22-2023,49.4,250.9,271.51,1,
28620,MAT-00608,thread,2.04,9,149.8,0.7731,05-21-2023,7.2,129.9,118.17,1,
5958,MAT-00918,zippers,1.02,11,282.5,82.1%,2024/11/04,610.3,296.2,412.67,0,TBC
6196,MAT-00768,packaging,2.74,8,139.8,0.7503,01-14-2023,229.8,33.3,39.08,0,
27632,MAT-00573,fabric,2.08,20,144.3,0.9408,12/07/2024,196.9,90.3,100.51,0,
9715,MAT-00679,Trims,$10.75,22,96.5,0.8232,09-22-2024,184.4,129.1,89.3,0,
10975,MAT-01423,thread,3.13,25,134.1,0.7508,2023-08-31,,126.7,112.33,1,
3126,MAT-02491,PACKAGING,2.38,3,74.2,0.8729,14/05/2025,43.9,37.4,46.04,0,
39443,MAT-00892,dye_chemicals,3.01,3,133.2,0.5144,2024-08-16,193.1,76.3,56.76,0,
2327,MAT-00981,DYE-CHEMICALS,$1.39,16,79.1,0.8034,2023/09/11,115.5,53.8,81.79,0,
27065,MAT-02412,trims,13.3,13,178.6,0.9832,2023/06/18,323.9,83.1,91.5,0,
13767,MAT-01692,zippers,7.13,28,159.1,77.9%,2025/05/03,185.9,91.1,94.83,0,
44049,MAT-02650,zipers,4.31,21,139.3,0.99,2024-07-16,105.5,20.0,15.02,0,
33053,MAT-01851,buttons,$0.98,8,173.6,0.9045,2023/11/27,133.1,159.1,146.85,0,
38464,MAT-02996,buttons,5.25,20,173.4,0.7157,02-01-2023,0.0,162.7,120.56,1,
19617,MAT-01238,packaging,2.41,21,183.5,0.7452,2023-09-02,252.7,322.5,234.06,0,
22346,MAT-02796,fabric,2.21,19,268.9,0.8191,27-Mar-2025,581.1,105.1,120.34,0,
39979,MAT-01993,zipers,2.49,3,24.7,0.7629,2024/05/17,17.2,35.6,38.83,0,
17896,MAT-00778,trims,0.76,25,133.1,0.7019,08-30-2024,48.0,128.1,116.34,1,
