Unnamed: 0,supplier_name,supplier_country,supplier_category,supplier_on_time_delivery_rate,supplier_defect_rate,supplier_cancellation_rate,supplier_avg_lead_time_days,supplier_order_volume_last_year,order_date,expected_delivery_date,quantity,delay_days,is_delayed,is_anomaly,notes
30081,Raymond and Sons,BD,thread,0.8515,0.0317,0.0343,18.2,106,04-15-2023,2023-05-02,100.2,42.47,1,1,customer requested rush
42619,Arellano Group,Bangladesh,dye_chemicals,0.7928,0.0785,0.0774,24.8,188,06-09-2025,04-Jul-2025,761.7,2.3,1,0,
2032,"Orozco, Harris and West",Pakistan,packaging,0.8159,0.0744,0.0518,18.1,105,12/08/2024,04/09/2024,429.0,7.77,1,0,
29235,Kane-Love,Indonesia,trims,0.9136,0.018,0.0255,8.9,45,2025-05-20,2025-05-30,,37.23,0,1,
24372,Johnson-Smith,Indonesia,zippers,82.3%,0.0206,0.0297,19.1,133,2024-10-24,11/11/2024,725.6,5.77,1,0,
45922,Johnson-Smith,Indonesia,Zippers,0.8232,0.0206,0.0297,19.1,133,10-10-2024,2024-10-30,348.1,6.06,1,0,
24714,"Dominguez, Sullivan and Jones",indonesia,thread,0.8734,0.0633,0.0308,7.2,137,15/07/2023,23-Jul-2023,737.1,9.27,1,0,
6746,Smith-Myers,India,thread,0.9852,0.0424,0.0396,17.0,127,2025-01-09,27/01/2025,951.7,0.0,0,0,
313,"Cuevas, Carlson and Alexander",Vietnam,buttons,0.8319,0.0412,0.0339,16.0,71,2023/10/07,26/10/2023,345.9,6.67,1,0,
34318,Salazar Ltd,Sri Lanka,trims,0.7113,0.0671,,29.8,104,23-May-2024,2024-06-25,498.8,6.56,1,0,
14928,"Holland, Hubbard and Ellis",Indonesia, packaging,0.8343,0.0688,0.0884,21.2,109,2024-12-17,01-09-2025,2601.7,33.71,1,1,
20925,Herrera-Hutchinson,Indonesia,buttons,0.9444,0.0371,0.0471,17.5,132,21/07/2024,04/08/2024,391,0.24,0,0,
44734,Brady-Miller,India,Fabric,0.9486,0.0201,0.0292,10.5,122,03-10-2025,22-Mar-2025,844.6,6.67,1,0,
49752,Thompson-Boyer,Vietnam,trims,0.8341,0.0478,0.0872,18.2,124,03/05/2025,2025-05-12,772.6,12.99,1,0,
51430,Lopez-Graham,Vietnam,DYE-CHEMICALS,0.8536,0.0686,0.0608,21.8,102,22-Nov-2023,12-13-2023,762.2,10.3,1,0,
24341,"Peters, Mueller and Rodriguez",Bangladesh,dye_chemicals,0.7673,0.0396,0.0424,12.6,35,2024-12-02,12-15-2024,1205.9,9.97,1,0,
17226,Mcgee-Marshall,Vietnam,buttons,0.8792,0.0259,0.032,14.3,70,29/12/2023,03/01/2024,834.3,8.77,1,0,phone confirmed
22547,Patel PLC,Sri Lanka,ZIPPERS,0.8742,0.0373,0.0299,19.6,35,2025/06/10,06-27-2025,656.6,3.3,1,0,
20055,Franklin and Sons,india,buttons,0.9089,0.0115,0.0285,14.8,114,24/12/2023,2024/01/02,942.6,4.52,1,0,urgent
22642,Kim Ltd,Bangla Desh,PACKAGING,0.9193,0.04,0.0185,20.9,135,10-27-2023,2023/11/14,738.0,10.8,1,0,
16890,Salazar Ltd,Sri Lanka,trims,0.7113,0.0671,0.0408,29.8,104,01-Aug-2023,2023/09/04,825.7,8.7,1,0,
31559,"Young, Green and Stuart",Pakistan,zippers,0.9043,0.0388,0.0268,14.5,39,2025-01-06,14/01/2025,761.3,8.85,1,0,
16609,"Giles, Quinn and Wright",Pakistan,zippers,0.7938,0.0802,0.0578,29.0,70,2023-06-16,2023-07-18,721.4,8.57,1,0,
36084,Dominguez-Ortiz,Indonesia,buttons,0.8721,0.0165,0.039,12.7,77,27/10/2023,07-Nov-2023,266.9,2.21,1,0,
3975,Martin-Simmons,PAKISTAN,buttons,99.9%,0.0238,0.0287,17.1,123,02-Nov-2023,2023/11/12,546.1,1.33,0,0,
18463,Johnson PLC,China,dye_chemicals,0.9237,0.0029,0.0236,19.7,111,02-15-2024,27/02/2024,561.2,2.72,1,0,
2846,"Mitchell, Williams and Dickerson",Pakistan,BUTTONS,0.9078,,0.0,15.8,76,2025-02-01,2025-02-17,588,5.19,1,0,
14805,Novak-Jones,sri lanka,thread,0.8311,0.0482,0.0308,12.0,79,20/04/2024,04-28-2024,106.8,40.94,1,1,
5266,Bennett Ltd,China,packaging,0.8958,0.0561,0.0461,17.2,130,03-29-2025,2025-04-17,859.0,5.87,1,0,
47691,"Ross, Kelly and Richard",Pakistan,dyechemicals,0.7909,0.0545,0.0238,26.5,113,27-May-2025,20/06/2025,490.3,3.72,1,0,
41912,Johnson Ltd,Bangladesh,packaging,0.7397,0.0626,0.0625,24.2,51,2023/12/31,01-29-2024,400.8,5.28,1,0,
1224,Prince and Sons,Pakisthan,dye_chemicals,0.8293,0.0417,0.0384,20.2,97,05/06/2023,2023/06/20,201.2,5.12,1,0,
4797,Johnson-Torres,India,Dye Chemicals,78.5%,,0.0297,22.9,50,21-May-2024,06-16-2024,418.0,10.39,1,0,
49309,Brock-Fitzgerald,Pakistan,zippers,87.6%,0.0499,0.0479,21.8,147,07-16-2024,2024/08/17,616.1,2.31,1,0,
7244,Henry Ltd,Bangladesh,zippers,0.7434,0.0723,0.0376,20.3,99,2023-12-02,2023-12-21,1401.1,13.23,1,0,
5839,"Ford, Cooke and Morales",China,fabric,0.999,0.0085,0.0221,11.1,129,01-Oct-2023,2023-10-15,794.6,2.16,1,0,
57216,"Wood, Thornton and Tucker",indonesia,thread,0.7528,0.0239,0.0436,11.2,131,01/04/2025,2025/04/13,976.1,8.58,1,0,
10975,Johnson PLC,china,dye_chemicals,0.9237,0.0029,0.0236,19.7,111,05-07-2024,23-May-2024,114.3,37.16,0,1,
4177,Brooks Group,India,buttons,84.8%,0.0192,0.0312,11.5,112,2024-02-01,2024/02/12,554.3,0.0,0,0,
56389,Mcgee-Marshall,Viet Nam, buttons,0.8792,0.0259,0.032,14.3,70,31-Mar-2024,2024-04-11,554.9,0.0,0,0,
58613,Sparks and Sons,LK,zippers,0.8256,0.0332,0.0364,19.1,81,2023-10-02,2023-10-23,162.8,48.86,1,1,
31971,Cox Ltd,Bangladesh,fabric,0.8781,0.003,0.0,9.7,76,05/06/2025,2025-06-08,872.5,10.31,1,0,
59819,Lopez-Vance,china,buttons,0.9173,0.0072,0.0,10.9,135,21/04/2023,04-30-2023,877.0,4.87,1,0,
53236,Young-Gallagher,INDONESIA,trims,0.7793,0.0599,0.0576,21.0,74,2023-09-19,26-Sep-2023,787,13.46,1,0,
41309,Adams-Moore,SRI LANKA,FABRIC,0.8721,0.0599,0.0109,18.1,99,21/10/2024,2024-11-12,492.9,8.46,1,0,
37194,Montes-Sanders,Bangladesh, trims,0.9114,0.0282,0.0367,14.8,80,18/04/2024,2024-04-29,774.7,,0,0,
41486,"Beck, Brown and Miles",Sri  Lanka,packaging,0.8588,0.0418,0.0332,22.3,100,26-Apr-2025,15-May-2025,687.9,3.3,1,0,
51576,Perkins and Sons,Bangladesh,trim,74.7%,0.0437,0.043,16.3,39,2025/06/18,07-08-2025,655.1,7.25,1,0,
38011,Weaver and Sons,Viet Nam,dyechemicals,0.9834,0.0273,,18.2,128,22/05/2025,09-Jun-2025,1023.8,0.0,0,0,
23001,Marks-Mcbride, Sri Lanka,buttons,0.8023,0.0719,0.0593,24.1,99,06-17-2023,2023/07/25,654.0,7.03,1,0,
32134,Mccormick-Cook,India,dye_chemicals,0.838,0.0348,0.0374,19.2,90,10-Jun-2025,02/07/2025,427.4,2.66,1,0,
1392,Roberts-Gomez,P.R. China,packaging,0.9606,0.0296,0.0027,11.5,144,06/03/2025,16/03/2025,991.4,2.64,1,0,
33791,"Potter, Conner and Stevens",Bangladesh,zippers,0.9496,0.0491,0.008,13.2,94,11-29-2023,09-Dec-2023,640.4,1.93,1,0,
27198,"Jackson, Choi and Hart",Indonesia,dye_chemicals,0.8184,0.0436,0.0344,20.4,96,22-Jul-2024,2024-08-14,175,6.29,1,0,
41067,"Sharp, Holt and Smith",Sri Lanka,buttons,0.8574,0.0255,,9.8,150,2024/05/21,05-24-2024,382.3,12.11,1,0,
59638,Novak-Jones,Sri Lanka,Thread,0.8311,0.0482,0.0308,12.0,79,06-Oct-2023,2023/10/24,254.0,5.17,1,0,
8074,Gonzales PLC,Indonesia,fabric,0.8916,0.0,0.0365,6.1,118,2025-02-07,02-20-2025,696.5,1.96,1,0,
470,"Rollins, Kelly and Brown",PAKISTAN,packaging,0.9701,0.0405,0.0265,14.5,107,2024/07/26,2024/08/09,871.0,4.36,1,0,
34611,Gonzalez and Sons,VN,zippers,0.974,0.0066,0.04,13.7,103,26-May-2024,2024/06/10,164.7,26.87,0,1,
8415,King-Paul,Sri Lanka,dye_chemicals,0.8588,,0.0273,16.2,108,27-Jan-2024,02-12-2024,455.5,1.46,0,0,urgent
47001,Holder PLC,India,thread,0.8965,0.0172,0.0152,13.1,137,22-May-2025,2025/06/09,681,0.0,0,0,
35163,Lawrence Inc,Bangla Desh,buttons,0.8694,0.0185,,19.6,71,2023/07/15,2023-07-30,564,4.48,1,0,
23124,Randall-Hendricks,Bangladesh,buttons,0.9211,0.0375,0.0318,18.1,38,03/07/2023,07-24-2023,548.2,0.0,0,0,
12979,Martin-Crane,Bangladesh,Buttons,0.8546,0.0541,0.0591,20.0,68,2024-04-13,2024/05/04,632.6,8.16,1,0,
11816,Barber-Arnold,PAKISTAN,packaging,0.8455,0.0188,0.046,12.2,128,2024/06/23,14-Jul-2024,1181.3,4.71,1,0,
1592,"Adams, Bush and Robinson",Sri Lanka,fabric,88.3%,0.051,0.026,15.4,135,2025/06/09,06-23-2025,,3.04,1,0,
37833,Johnson-Torres,India,dye_chemicals,0.7851,0.0273,0.0297,22.9,50,01-27-2025,2025-02-10,569.6,3.78,1,0,
33548,"Knight, Benton and Vaughn",India,fabric,0.9057,,0.038,13.7,56,18-Feb-2024,2024-03-01,946.1,8.8,1,0,
25841,Walker-Hunt,Sri  Lanka,thread,0.7989,0.0692,0.0467,23.3,22,05-Apr-2023,09/05/2023,668.6,7.09,1,0,
42760,Pacheco Ltd,China,trims,0.8569,0.0048,0.017,18.1,154,01-Apr-2023,18/04/2023,729.7,2.12,1,0,
37578,Johnson-Torres,India,dye_chemicals,0.7851,0.0273,0.0297,22.9,50,2025/05/16,01-Jun-2025,397.2,6.8,1,0,
29805,Wheeler-Lane,VIETNAM,thread,0.6899,0.1041,0.0788,27.8,55,11/08/2024,31/08/2024,480.0,24.29,1,0,
57879,Jackson LLC,Vietnam,trims,0.8669,0.0281,0.0172,16.0,108,2023-08-11,2023-08-28,784.9,,1,0,
1401,"Harris, Garrison and Leonard", Sri Lanka,fabric,0.8762,0.0232,0.0474,9.8,58,04-05-2024,16/04/2024,1015.0,11.87,1,0,
56899,"Rivas, Pope and Gutierrez",Viet Nam,zippers,0.9008,0.0448,0.022,13.0,195,01-03-2024,01-31-2024,1114.4,2.28,1,0,
53714,Morrison-Sims,pakistan,fabric,0.7664,0.0881,0.0479,21.8,117,09-17-2024,10-13-2024,1615.7,49.45,1,1,
43323,"Roberts, Lane and Howard",Bangladesh,trims,0.7606,0.0882,0.036,16.0,77,04-Aug-2024,08-17-2024,770.9,9.46,1,0,
34291,Martin and Sons,Bangladesh,fabric,0.9294,0.0303,0.0247,16.6,88,2024-06-13,26-Jun-2024,336.3,0.0,0,0,
27749,Miller PLC,Bangladesh,trims,0.9239,0.0407,0.0096,11.8,148,04-Sep-2024,2024-09-17,878.5,2.36,1,0,
54565,Mays-Moore,Indonesia,thread,0.9279,0.0245,0.0166,14.1,99,20/04/2023,05-May-2023,769.9,1.74,1,0,
18426,"Weiss, Jackson and Smith",India,FABRIC,0.9406,0.0578,0.0109,21.6,67,2023-11-09,2023/12/02,851.3,2.02,1,0,
1650,Davidson Ltd,China,trims,95.5%,0.0421,0.0332,13.1,13,08-Mar-2024,2024-03-17,923.8,4.65,1,0,
42779,Mays and Sons,India,fabric,96.6%,0.0215,0.0,10.4,157,21/12/2024,2025/01/08,676.7,0.0,0,0,
11403,"Carter, Franklin and Lane",Indonesia,dye_chemicals,0.8715,0.046,0.0447,16.5,84,24-Apr-2023,2023-05-07,118.0,29.04,1,1,
32385,"Williams, Baird and Mcpherson",India,zippers,0.7924,0.0187,0.0334,14.0,158,2024/05/21,09-Jun-2024,565.7,0.0,0,0,
51212,Morrison-Bailey,Bangladesh,buttons,0.9418,0.0202,0.0202,16.1,75,05/03/2025,2025-03-15,592.6,2.61,1,0,
41114,Kelly-Underwood,Indonesia,trims,0.7272,0.0838,0.074,25.4,42,17/03/2023,06-Apr-2023,427.4,0.69,0,0,
21967,Petty-Jones,China,thread,0.859,0.0394,0.0172,15.1,92,26/09/2023,06/10/2023,806.2,12.27,1,0,
10740,Lopez Group,China, thread,0.8878,0.0592,,20.8,186,2024/05/16,06-07-2024,763,10.72,1,0,
11451,Green-Barnes,Viet Nam,zippers,0.8454,0.0513,0.0688,17.2,99,2024-07-06,25-Jul-2024,,3.13,1,0,
39469,"Garrett, Romero and Rhodes",Indonesia,dye_chemicals,0.7795,0.0647,0.0587,22.4,143,2023-05-16,2023-06-12,473,7.23,1,0,
52843,Alexander and Sons,Bangladesh,thread,0.8707,0.0198,0.0012,12.9,100,12-Apr-2025,2025-04-17,895.8,6.37,1,0,
46190,"Shelton, Jennings and Lowery",Pakistan,Trims,0.7984,0.0371,,26.2,87,06-16-2023,2023/07/15,712.2,9.35,1,0,
19483,Sandoval Ltd,Pakistan,buttons,0.9881,0.0169,0.0297,11.0,63,18/11/2023,27-Nov-2023,865.6,11.08,1,0,
51415,Neal-Bryan,Indonesai,TRIMS,0.6708,0.0726,0.0859,24.0,113,2025/05/17,2025/06/06,689.4,11.43,1,0,
40663,Weaver and Sons,vietnam,dye_chemicals,0.9834,0.0273,0.0182,18.2,128,2024/09/24,17-Oct-2024,750.1,1.1,0,0,
16620,Olson Group,Bangladesh,Zippers,0.9979,0.0303,0.0403,11.3,101,2024/05/05,24-May-2024,463,0.0,0,0,
6831,"Hebert, Huang and Quinn",LK,fabric,0.865,,0.0314,17.1,37,2023/06/04,2023-06-23,588,0.0,0,0,n/a
57689,"Hunt, Schwartz and Chavez",China,packaging,0.9042,0.0341,0.0367,12.6,121,03-25-2024,2024/04/03,959.7,1.1,0,0,
41842,Graves and Sons,India,zippers,0.9183,0.0284,0.0,15.1,99,05-29-2024,10/06/2024,"1,106",5.27,1,0,phone confirmed
32825,Schultz-Smith,Bangladesh, packaging,0.8391,0.001,0.024,21.3,110,15/07/2024,02/08/2024,885.5,11.84,1,0,
44691,Roth PLC,Vietnam,fabric,0.707,0.0492,0.0286,20.3,107,23/03/2023,04-11-2023,146.7,52.6,1,1,
36217,Mcknight Ltd,BANGLADESH,trims,0.8881,0.0137,0.0287,17.0,66,12-Feb-2025,04/03/2025,691.6,6.19,1,0,
53895,Rosario-Hernandez,Bangladesh,packaging,0.8784,0.0294,0.0146,16.9,56,04-19-2025,2025-05-10,688.5,0.0,0,0,
57566,Tapia LLC,VN,buttons,0.7549,0.0286,0.0573,15.2,69,11-12-2023,2023-11-28,135.2,37.98,1,1,
38550,Holder PLC,India,Thread,89.6%,0.0172,0.0152,13.1,137,2024/02/21,2024/03/07,510.2,0.0,0,0,
10178,"Anderson, Kennedy and Cooper",CHINA,packaging,0.9312,0.0364,0.0522,20.4,57,21-Oct-2023,2023-11-10,1081.5,5.94,1,0,
14892,"Gallagher, Williams and Brown",Indonesia,packaging,0.8465,,0.042,25.7,99,03-19-2024,03-31-2024,1065.6,6.52,1,0,
43236,"Taylor, Kerr and Miller",CN,packaging,0.9154,0.0449,0.0137,15.1,106,2025-03-22,2025-03-30,723,4.13,1,0,
24125,Davenport LLC,Pakistan,trims,0.9424,0.0419,0.0128,16.7,83,07-Jan-2024,2024-01-24,779.3,0.0,0,0,
39840,Thomas PLC,India,trims,0.8547,0.0143,0.0163,9.3,118,18/07/2023,02-Aug-2023,657.8,1.24,0,0,
57829,Edwards-Rogers,Sri Lanka,fabric,0.9069,0.0,0.0314,20.1,22,08-Jul-2024,27/07/2024,540.7,0.0,0,0,
39453,"Soto, Long and Salinas",Sri Lanka,zippers,0.9256,0.0371,0.0107,7.3,68,09-11-2024,2024/09/23,115,36.77,1,1,
50354,Brown-Lee,Bangladesh,zippers,0.7752,0.0553,0.0766,23.2,81,15-Jun-2023,2023/07/09,579.5,13.88,1,0,
51544,Briggs LLC,Pakistan, fabric,0.8934,0.0504,0.0209,11.5,104,23/06/2023,03/07/2023,685.0,5.25,1,0,
19224,Beard LLC,Sri Lanka,fabric,0.7596,0.0635,0.0666,19.3,116,2024/05/26,09-Jun-2024,297.1,8.23,1,0,
53764,"Dominguez, Sullivan and Jones",INDONESIA,thread,0.8734,0.0633,0.0308,7.2,137,2025-04-21,2025/05/03,1055.0,9.31,1,0,
17269,"Roberts, Sanchez and Miller",Vietnam,zippers,0.9296,0.0152,0.0165,10.0,141,08-25-2024,2024/09/04,556.1,4.61,1,0,
26280,"Bradley, Pitts and Woodard",Pakisthan,fabric,0.9577,0.0023,0.0082,12.9,75,31-Mar-2023,13/04/2023,967.3,1.89,1,0,
40582,Brady-Miller,IN,fabric,0.9486,0.0201,0.0292,10.5,122,07-13-2024,07-19-2024,826.9,7.33,1,0,
46826,Barnes Group,Bangladesh,dye chemicals,0.9961,0.0288,0.0337,14.0,94,13-Jul-2024,04-Aug-2024,988.8,0.0,0,0,
8489,Ross Inc,India,dye_chemicals,0.999,0.0354,0.0506,10.1,169,03-19-2023,10-Apr-2023,1360.0,2.26,1,0,
17159,"Martinez, Reynolds and Green",Bangladesh,zippers,0.8561,0.0234,0.0,14.9,24,2023-03-26,04-07-2023,517.3,3.45,1,0,
4124,Haas LLC,China,buttons,0.8898,0.0009,0.0249,15.1,63,10-Mar-2024,2024-03-22,603.2,3.01,1,0,urgent
1182,"Mcdonald, Ray and Hughes",sri lanka,FABRIC,0.8448,0.0816,0.0573,23.2,80,23/01/2024,2024-01-28,557,13.22,1,0,
663,Soto Group,Vietnam,dye_chemicals,92.0%,0.0169,0.0126,8.9,149,01-May-2025,15-May-2025,881.9,0.0,0,0,
9196,Serrano Inc,Vietnam,fabric,0.858,0.026,0.032,13.0,138,02-25-2024,03-09-2024,,0.0,0,0,
16079,"Simpson, Lopez and Walker",China,packaging,0.8504,0.0061,,20.8,186,2025-03-06,2025/03/29,428.4,0.0,0,0,
15560,Gonzalez and Sons,Vietnam,zippers,0.974,0.0066,0.04,13.7,103,2025-03-25,09/04/2025,1155.3,0.0,0,0,
35899,"Rodriguez, Schaefer and Leonard",Sri Lanka,thread,0.8317,0.0471,0.0502,23.3,122,2025-04-06,04-22-2025,829.4,5.25,1,0,
52507,Johnson LLC,india,packaging,0.6842,0.0797,0.059,27.1,29,08/01/2023,2023-02-09,581.8,10.93,1,0,
40992,"Galloway, Bishop and Smith",Sri Lanka,thred,0.784,0.0581,0.0393,28.6,104,10-Aug-2023,05-Sep-2023,82.6,6.91,1,0,
22193,Herrera-Hutchinson,Indonesia,buttons,0.9444,0.0371,0.0471,17.5,132,03/03/2025,16/03/2025,934.1,4.09,1,0,
20861,Davidson Ltd,China,trims,0.9546,0.0421,0.0332,13.1,13,30-Jan-2025,2025/02/07,1004.6,0.0,0,0,
15471,Nelson and Sons,LK,fabric,0.9521,0.0148,0.0162,13.7,147,09-19-2023,27-Sep-2023,515.3,7.57,1,0,
11410,Johnson LLC,India,packaging,0.6842,0.0797,0.059,27.1,29,11-11-2023,12-Dec-2023,"2,680",37.62,1,1,
17685,Roth PLC,Vietnam,fabric,0.707,0.0492,0.0286,20.3,107,2024-12-30,30-Jan-2025,596.0,0.0,0,0,TBC
24987,Bolton-Buckley,China,zippers,0.7977,0.0216,0.0723,15.5,100,2023/07/06,09/07/2023,143.8,6.68,1,0,
31785,Butler-Diaz,SRI LANKA,buttons,0.9487,0.037,,22.7,98,2025/02/10,14/03/2025,543.8,0.0,0,0,
10079,"Carpenter, Khan and Garcia",China,buttons,0.8495,0.0106,0.0278,12.5,176,2023/11/17,11-24-2023,"1,321",7.61,1,0,
47403,Torres Ltd,Bangladesh,dyechemicals,0.7615,0.0601,0.0672,22.7,5,27-May-2023,21/06/2023,737.2,7.8,1,0,
24494,Thomas PLC,Bangladesh,trims,0.8502,0.0288,0.0486,12.5,108,27/04/2024,03-May-2024,3151.9,51.18,1,1,
2386,Zuniga and Sons,India,ZIPPERS,0.8215,0.0142,0.0352,13.4,118,13/05/2024,07-Jun-2024,724.6,9.34,1,0,
8456,Pacheco PLC,Sri Lanka,fabric,0.868,0.011,0.0003,15.0,43,2024/12/30,01-15-2025,699.3,0.0,0,0,
40593,Perez and Sons,Bangladesh,thread,0.8675,0.0596,0.0358,22.8,52,11-Sep-2023,2023/10/01,660.6,2.26,1,0,
54344,"Robinson, Escobar and Davies",India,fabric ,0.8168,0.0516,0.023,25.1,88,09-04-2023,2023/10/01,1015.3,6.4331130528651626,1,0,
38143,Ward Group,Vietnam,buttons,0.9484,0.02,0.0241,9.6,54,07-Mar-2024,03-10-2024,417.9,10.41,1,0,
12627,Barnes LLC,Indonesia,dye_chemicals,0.8033,0.034,0.0367,26.7,116,2025-06-01,2025/06/26,920.2,10.38,1,0,
25256,Weaver and Sons,Vietnam,dye_chemicals,0.9834,0.0273,0.0182,18.2,128,24/09/2023,13-Oct-2023,669.6,6.45,1,0,
629,Diaz-Lang,Pakistan,buttons,0.8334,0.0469,0.0409,18.1,146,07-31-2024,2024-08-10,530.8,4.22,1,0,re-check qty
46289,Black Group,VIETNAM,dye_chemicals,0.7858,0.0737,0.0495,20.5,114,2024/08/11,08/09/2024,792.1,16.51,1,0,
3959,Salinas-Goodman,Sri Lanka,buttons,0.9341,0.0136,0.0229,12.9,48,03-09-2023,2023/03/26,426.9,0.0,0,0,
19415,York-Montgomery,Bangladesh,fabric,0.8473,0.042,0.0634,17.0,22,17-May-2025,05/06/2025,619.1,7.14,1,0,
48334,Diaz Inc,Sri Lanka,fabric,0.9463,0.0162,0.0,10.1,112,2023/01/20,23/01/2023,605.6,7.89,1,0,
36133,"Arnold, Lopez and Wells",Bangladesh,dye_chemicals,0.8376,0.0499,0.0583,27.9,92,10/12/2023,2024/01/11,678.6,0.0,0,0,
55387,"Martinez, Pitts and Smith",CHINA,buttons,0.8631,0.0429,0.0322,12.6,87,11-Mar-2025,2025/03/19,2488.6,44.48,1,1,
38895,"Phillips, Yu and Rodriguez",Bangladesh,buttons,87.5%,0.0472,0.0061,15.9,57,12-04-2023,2023/12/14,552.9,3.83,1,0,
27794,Evans-Griffith,Bangladesh,zippers,0.9686,0.0318,0.03,17.5,82,2025/02/15,02/03/2025,1045.4,9.49,1,0,
15152,Morrison-Bailey,Bangladesh,buttons,0.9418,0.0202,0.0202,16.1,75,2024/10/01,10-10-2024,1034.7,9.67,1,0,
18404,"Petersen, Acosta and Jordan",China,buttons,0.8474,0.0459,0.0579,14.7,137,04/05/2023,16/05/2023,466.5,8.04,1,0,
40857,Nichols-Powell,Indonesia,dye_chemicals,86.0%,0.0402,0.0009,13.2,93,18/10/2024,01-Nov-2024,783.1,12.25,1,0,
46648,Fox Inc,Pakistan,packageing,0.9007,0.0116,0.0139,11.0,143,25/10/2024,02-Nov-2024,589.6,11.75,1,0,
41870,Gonzalez PLC,Sri Lanka,dye_chemicals,0.8402,0.0443,,18.3,137,2024-07-24,13/08/2024,1061.8,9.38,1,0,
1883,"Patterson, Oneill and Jones",Vietnam,trims,0.808,0.0829,,21.3,71,2023-03-03,18-Mar-2023,2055.9,37.18,1,1,
39023,"Ford, Cooke and Morales",China,fabric,0.999,0.0085,0.0221,11.1,129,2025-01-27,2025/02/04,513,1.29,0,0,
35819,Hart-Scott,Indonesia,dye_chemicals,94.1%,0.0375,0.0304,16.4,117,2024-01-04,20/01/2024,626.9,2.55,1,0,
35170,Anderson-Crawford,P.R. China,packaging,0.9368,,0.0286,11.3,189,07/12/2024,11-Dec-2024,724.6,15.02,1,0,
17745,Lopez-Johnson,Pakistan,dye_chemicals,0.8331,0.0507,,15.2,101,08/11/2024,2024/11/19,865.5,7.75,1,0,
36400,Ware-Fuentes,Vietnam,thread,0.9301,0.0148,0.019,5.7,105,04-17-2024,2024-04-20,718.5,6.46,1,0,
35931,"Browning, Carr and Jensen",IN,thread,85.5%,0.043,0.0354,3.2,46,04/02/2023,07-Feb-2023,855.1,0.0,0,0,
58398,Wolf-Banks, India ,dye_chemicals,0.8118,0.0392,0.0102,11.2,94,2023-07-24,08-06-2023,1155.7,9.16,1,0,
7393,Carter-Carey,China,packaging,0.7664,0.0607,0.07,16.4,140,21/12/2024,30-Dec-2024,707.3,10.34,1,0,
270,"Bradley, Pitts and Woodard",Pakistan,fabric,0.9577,0.0023,0.0082,12.9,75,2025-02-13,16/02/2025,656.3,3.15,1,0,
38815,Shaw-Gillespie,India,buttons,0.8866,0.0478,0.0581,21.8,118,04-Jan-2023,01-17-2023,271.5,1.38,0,0,
9623,Watkins-Bernard,Indonesia,zippers,0.9234,0.0078,0.0222,17.2,55,24-Dec-2024,07/01/2025,1082.4,6.23,1,0,
8761,"Richardson, Sanchez and Young",PK, trims,0.9046,0.0103,0.0412,16.6,68,05-28-2025,2025-06-08,996.0,6.96,1,0,
38995,Collins Inc,pakistan,TRIMS,0.8886,0.0463,0.0128,16.3,100,02/04/2025,2025/04/15,941.3,5.55,1,0,
13396,Watson Ltd,china,Packaging,0.9837,0.0316,0.0355,12.0,75,22/03/2023,2023/03/31,788.6,0.96,0,0,phone confirmed
18966,Burke Inc,sri lanka,Dye Chemicals,0.9084,0.0552,0.0062,17.0,144,27/02/2024,18-Mar-2024,475,2.69,1,0,
31692,"Peck, Brown and Bradley",China,buttons,0.7443,0.0607,0.0214,20.6,64,2023/09/27,15/10/2023,851.5,17.08,1,0,
32401,"Dominguez, Sullivan and Jones",Indonesia,thread,0.8734,0.0633,0.0308,7.2,137,2025/02/22,2025-03-02,598,13.59,1,0,
17538,Lopez-Johnson,Pakistan,dye_chemicals,0.8331,0.0507,0.0254,15.2,101,2024/07/14,08-01-2024,507.5,6.13,1,0,
47355,Werner Group,Srilanka,buttons,83.8%,0.0366,0.0286,22.4,76,23-Feb-2023,2023/03/16,523,9.14,1,0,
24735,Allen Inc,IN,buttons,0.9057,0.0378,0.0413,15.7,74,24/06/2024,2024-07-18,303.0,2.59,1,0,
52292,Turner Group,China,trims,0.8505,,0.0455,22.1,140,2024/04/30,05-24-2024,526,2.69,1,0,
41747,"Small, Gonzales and Hernandez",China,trim,0.9976,0.0353,0.0189,18.8,116,2024/05/11,28-May-2024,646.2,0.0,0,0,
25533,Morgan-Allen,Bangladesh,dye_chemicals,0.8475,0.0455,0.0396,18.6,101,01-28-2023,2023-02-20,915.0,4.08,1,0,
14956,Olson PLC,Srilanka,fabric,0.7887,0.0529,0.0546,18.9,73,08/12/2024,12-30-2024,1025.5,14.13,1,0,
13173,Brooks Group,india,buttons,0.8484,0.0192,0.0312,11.5,112,2025/05/01,2025-05-09,"1,036",7.35,1,0,
13198,"Reeves, Foley and Blair",PK,thread,0.9371,0.0232,0.0,15.3,129,2024-12-03,18/12/2024,974.3,3.07,1,0,
47969,"Woods, Fuentes and Johnson",Sri Lanka,buttons,0.9358,0.0277,0.0213,8.0,59,19/02/2025,02-22-2025,999.7,6.24,1,0,
9841,Tucker-Alexander,Pakistan,buttons,0.6554,0.083,0.0561,24.1,54,03-Dec-2024,12-19-2024,715.1,16.47,1,0,
39195,Kane and Sons,Bangladesh,packaging,0.9099,0.0152,0.0213,12.0,111,02-05-2024,24/02/2024,1057.2,4.39,1,0,
